source_group,source_file,source_row_no,center_attack_bias_label,center_head_rate,condition_race_count,course,course2_bias_label,course2_head_rate,course3_head_rate,course4_head_rate,decided_course,escape_1_rate,finish_order,first_count,first_lift,first_rate,hit_rate_in_condition,in3_count,in3_lift,in3_rate,in_escape_bias_label,kimarite_group,outer_3rd_bias_label,outside_3rd_rate,prior_race_count,race_count,race_date,race_no,race_time_band,recent3_1_head_rate,recent3_center_head_rate,recent3_outer_3rd_rate,recent3_roughness_rate,reliability_rank,roughness_bias_label,same_day_trend_label,sample_warning,second_count,second_lift,second_rate,starts,third_count,third_lift,third_rate,tide_condition_label,tide_phase,tide_strength,today_1_escape_rate,today_1_head_lift,today_1_head_rate,today_center_attack_win_rate,today_center_head_lift,today_center_head_rate,today_course2_sashi_win_rate,today_course2_top2_lift,today_course2_top2_rate,today_course2_win_rate,today_inside_lost_rate,today_main_kimarite,today_main_kimarite_rate,today_outer_3rd_lift,today_outer_3rd_rate,today_outer_head_rate,today_outer_in3_rate,today_roughness_lift,today_roughness_rate,water_condition_label,wave_band,wave_height,weather,wind_direction,wind_direction_group,wind_speed,wind_speed_band
surface_development,heiwajima_kimarite_db_v1.2.csv,4469,,0.0,,2,,0.0,0.0,0.0,4,0.0,,0,-0.1697,0.0,,2,0.4055,1.0,,makuri_zashi,,0.0,,,,,middle,,,,,D,,,very_small_sample,1,0.2727,0.5,2,1,0.3024,0.5,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4470,,0.0,,3,,0.0,0.0,0.0,4,0.0,,0,-0.1496,0.0,,1,-0.0254,0.5,,makuri_zashi,,0.0,,,,,middle,,,,,D,,,very_small_sample,1,0.3086,0.5,2,0,-0.1844,0.0,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4471,,1.0,,4,,0.0,0.0,1.0,4,0.0,,2,0.8731,1.0,,2,0.5133,1.0,,makuri_zashi,,0.0,,,,,middle,,,,,D,,,very_small_sample,0,-0.1795,0.0,2,0,-0.1803,0.0,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4472,,0.0,,5,,0.0,0.0,0.0,4,0.0,,0,-0.0758,0.0,,0,-0.3701,0.0,,makuri_zashi,,0.0,,,,,middle,,,,,D,,,very_small_sample,0,-0.1284,0.0,2,0,-0.1659,0.0,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4473,,0.0,,6,,0.0,0.0,0.0,4,0.0,,0,-0.0438,0.0,,0,-0.3142,0.0,,makuri_zashi,,0.0,,,,,middle,,,,,D,,,very_small_sample,0,-0.0977,0.0,2,0,-0.1726,0.0,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4474,,0.0,,1,,0.0,0.0,0.0,4,0.0,,0,-0.4525,0.0,,1,-0.2614,0.5,,makuri_zashi,,0.0,,,,,early,,,,,D,,,very_small_sample,1,0.3069,0.5,2,0,-0.1158,0.0,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,3_4m
surface_development,heiwajima_kimarite_db_v1.2.csv,4475,,0.0,,2,,0.0,0.0,0.0,4,0.0,,0,-0.1697,0.0,,1,-0.0945,0.5,,makuri_zashi,,0.0,,,,,early,,,,,D,,,very_small_sample,0,-0.2273,0.0,2,1,0.3024,0.5,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,3_4m
surface_development,heiwajima_kimarite_db_v1.2.csv,4476,,0.0,,3,,0.0,0.0,0.0,4,0.0,,0,-0.1496,0.0,,0,-0.5254,0.0,,makuri_zashi,,0.0,,,,,early,,,,,D,,,very_small_sample,0,-0.1914,0.0,2,0,-0.1844,0.0,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,3_4m
surface_development,heiwajima_kimarite_db_v1.2.csv,4477,,1.0,,4,,0.0,0.0,1.0,4,0.0,,2,0.8731,1.0,,2,0.5133,1.0,,makuri_zashi,,0.0,,,,,early,,,,,D,,,very_small_sample,0,-0.1795,0.0,2,0,-0.1803,0.0,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,3_4m
surface_development,heiwajima_kimarite_db_v1.2.csv,4478,,0.0,,5,,0.0,0.0,0.0,4,0.0,,0,-0.0758,0.0,,1,0.1299,0.5,,makuri_zashi,,0.5,,,,,early,,,,,D,,,very_small_sample,0,-0.1284,0.0,2,1,0.3341,0.5,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,3_4m
surface_development,heiwajima_kimarite_db_v1.2.csv,4479,,0.0,,6,,0.0,0.0,0.0,4,0.0,,0,-0.0438,0.0,,1,0.1858,0.5,,makuri_zashi,,0.0,,,,,early,,,,,D,,,very_small_sample,1,0.4023,0.5,2,0,-0.1726,0.0,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,3_4m
surface_development,heiwajima_kimarite_db_v1.2.csv,4480,,0.0,,1,,0.0,0.0,0.0,4,0.0,,0,-0.4525,0.0,,0,-0.7614,0.0,,makuri_zashi,,0.0,,,,,early,,,,,D,,,very_small_sample,0,-0.1931,0.0,2,0,-0.1158,0.0,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4481,,0.0,,2,,0.0,0.0,0.0,4,0.0,,0,-0.1697,0.0,,1,-0.0945,0.5,,makuri_zashi,,0.0,,,,,early,,,,,D,,,very_small_sample,1,0.2727,0.5,2,0,-0.1976,0.0,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4482,,0.0,,3,,0.0,0.0,0.0,4,0.0,,0,-0.1496,0.0,,0,-0.5254,0.0,,makuri_zashi,,0.0,,,,,early,,,,,D,,,very_small_sample,0,-0.1914,0.0,2,0,-0.1844,0.0,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4483,,1.0,,4,,0.0,0.0,1.0,4,0.0,,2,0.8731,1.0,,2,0.5133,1.0,,makuri_zashi,,0.0,,,,,early,,,,,D,,,very_small_sample,0,-0.1795,0.0,2,0,-0.1803,0.0,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4484,,0.0,,5,,0.0,0.0,0.0,4,0.0,,0,-0.0758,0.0,,1,0.1299,0.5,,makuri_zashi,,0.5,,,,,early,,,,,D,,,very_small_sample,0,-0.1284,0.0,2,1,0.3341,0.5,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4485,,0.0,,6,,0.0,0.0,0.0,4,0.0,,0,-0.0438,0.0,,2,0.6858,1.0,,makuri_zashi,,0.5,,,,,early,,,,,D,,,very_small_sample,1,0.4023,0.5,2,1,0.3274,0.5,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4486,,0.0,,1,,0.0,0.0,0.0,4,0.0,,0,-0.4525,0.0,,1,-0.2614,0.5,,makuri_zashi,,0.0,,,,,late,,,,,D,,,very_small_sample,0,-0.1931,0.0,2,1,0.3842,0.5,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4487,,0.0,,2,,0.0,0.0,0.0,4,0.0,,0,-0.1697,0.0,,1,-0.0945,0.5,,makuri_zashi,,0.0,,,,,late,,,,,D,,,very_small_sample,1,0.2727,0.5,2,0,-0.1976,0.0,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4488,,0.0,,3,,0.0,0.0,0.0,4,0.0,,0,-0.1496,0.0,,0,-0.5254,0.0,,makuri_zashi,,0.0,,,,,late,,,,,D,,,very_small_sample,0,-0.1914,0.0,2,0,-0.1844,0.0,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4489,,1.0,,4,,0.0,0.0,1.0,4,0.0,,2,0.8731,1.0,,2,0.5133,1.0,,makuri_zashi,,0.0,,,,,late,,,,,D,,,very_small_sample,0,-0.1795,0.0,2,0,-0.1803,0.0,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4490,,0.0,,5,,0.0,0.0,0.0,4,0.0,,0,-0.0758,0.0,,1,0.1299,0.5,,makuri_zashi,,0.5,,,,,late,,,,,D,,,very_small_sample,0,-0.1284,0.0,2,1,0.3341,0.5,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4491,,0.0,,6,,0.0,0.0,0.0,4,0.0,,0,-0.0438,0.0,,1,0.1858,0.5,,makuri_zashi,,0.0,,,,,late,,,,,D,,,very_small_sample,1,0.4023,0.5,2,0,-0.1726,0.0,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4492,,0.0,,1,,0.0,0.0,0.0,4,0.0,,0,-0.4525,0.0,,1,-0.2614,0.5,,makuri_zashi,,0.0,,,,,middle,,,,,D,,,very_small_sample,1,0.3069,0.5,2,0,-0.1158,0.0,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4493,,0.0,,2,,0.0,0.0,0.0,4,0.0,,0,-0.1697,0.0,,0,-0.5945,0.0,,makuri_zashi,,0.0,,,,,middle,,,,,D,,,very_small_sample,0,-0.2273,0.0,2,0,-0.1976,0.0,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4494,,0.0,,3,,0.0,0.0,0.0,4,0.0,,0,-0.1496,0.0,,1,-0.0254,0.5,,makuri_zashi,,0.0,,,,,middle,,,,,D,,,very_small_sample,1,0.3086,0.5,2,0,-0.1844,0.0,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4495,,1.0,,4,,0.0,0.0,1.0,4,0.0,,2,0.8731,1.0,,2,0.5133,1.0,,makuri_zashi,,0.0,,,,,middle,,,,,D,,,very_small_sample,0,-0.1795,0.0,2,0,-0.1803,0.0,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4496,,0.0,,5,,0.0,0.0,0.0,4,0.0,,0,-0.0758,0.0,,1,0.1299,0.5,,makuri_zashi,,0.5,,,,,middle,,,,,D,,,very_small_sample,0,-0.1284,0.0,2,1,0.3341,0.5,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4497,,0.0,,6,,0.0,0.0,0.0,4,0.0,,0,-0.0438,0.0,,1,0.1858,0.5,,makuri_zashi,,0.5,,,,,middle,,,,,D,,,very_small_sample,0,-0.0977,0.0,2,1,0.3274,0.5,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4498,,0.0,,1,,0.0,0.0,0.0,4,0.0,,0,-0.4525,0.0,,1,-0.2614,0.5,,makuri_zashi,,0.0,,,,,middle,,,,,D,,,very_small_sample,1,0.3069,0.5,2,0,-0.1158,0.0,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,3_4m
surface_development,heiwajima_kimarite_db_v1.2.csv,4499,,0.0,,2,,0.0,0.0,0.0,4,0.0,,0,-0.1697,0.0,,0,-0.5945,0.0,,makuri_zashi,,0.0,,,,,middle,,,,,D,,,very_small_sample,0,-0.2273,0.0,2,0,-0.1976,0.0,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,3_4m
surface_development,heiwajima_kimarite_db_v1.2.csv,4500,,0.0,,3,,0.0,0.0,0.0,4,0.0,,0,-0.1496,0.0,,1,-0.0254,0.5,,makuri_zashi,,0.0,,,,,middle,,,,,D,,,very_small_sample,1,0.3086,0.5,2,0,-0.1844,0.0,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,3_4m
surface_development,heiwajima_kimarite_db_v1.2.csv,4501,,1.0,,4,,0.0,0.0,1.0,4,0.0,,2,0.8731,1.0,,2,0.5133,1.0,,makuri_zashi,,0.0,,,,,middle,,,,,D,,,very_small_sample,0,-0.1795,0.0,2,0,-0.1803,0.0,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,3_4m
surface_development,heiwajima_kimarite_db_v1.2.csv,4502,,0.0,,5,,0.0,0.0,0.0,4,0.0,,0,-0.0758,0.0,,1,0.1299,0.5,,makuri_zashi,,0.5,,,,,middle,,,,,D,,,very_small_sample,0,-0.1284,0.0,2,1,0.3341,0.5,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,3_4m
surface_development,heiwajima_kimarite_db_v1.2.csv,4503,,0.0,,6,,0.0,0.0,0.0,4,0.0,,0,-0.0438,0.0,,1,0.1858,0.5,,makuri_zashi,,0.5,,,,,middle,,,,,D,,,very_small_sample,0,-0.0977,0.0,2,1,0.3274,0.5,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南東,,,3_4m
surface_development,heiwajima_kimarite_db_v1.2.csv,4504,,0.0,,1,,0.0,0.0,0.0,4,0.0,,0,-0.4525,0.0,,1,-0.2614,0.5,,makuri_zashi,,0.0,,,,,late,,,,,D,,,very_small_sample,1,0.3069,0.5,2,0,-0.1158,0.0,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,東,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4505,,0.0,,2,,0.0,0.0,0.0,4,0.0,,0,-0.1697,0.0,,0,-0.5945,0.0,,makuri_zashi,,0.0,,,,,late,,,,,D,,,very_small_sample,0,-0.2273,0.0,2,0,-0.1976,0.0,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,東,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4506,,0.0,,3,,0.0,0.0,0.0,4,0.0,,0,-0.1496,0.0,,0,-0.5254,0.0,,makuri_zashi,,0.0,,,,,late,,,,,D,,,very_small_sample,0,-0.1914,0.0,2,0,-0.1844,0.0,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,東,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4507,,1.0,,4,,0.0,0.0,1.0,4,0.0,,2,0.8731,1.0,,2,0.5133,1.0,,makuri_zashi,,0.0,,,,,late,,,,,D,,,very_small_sample,0,-0.1795,0.0,2,0,-0.1803,0.0,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,東,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4508,,0.0,,5,,0.0,0.0,0.0,4,0.0,,0,-0.0758,0.0,,2,0.6299,1.0,,makuri_zashi,,0.5,,,,,late,,,,,D,,,very_small_sample,1,0.3716,0.5,2,1,0.3341,0.5,rising_strong,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,東,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4509,,0.0,,1,,0.0,0.0,0.0,5,0.0,,0,-0.4525,0.0,,2,0.2386,1.0,,makuri_zashi,,0.0,,,,,late,,,,,D,,,very_small_sample,0,-0.1931,0.0,2,2,0.8842,1.0,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4510,,0.0,,2,,0.0,0.0,0.0,5,0.0,,0,-0.1697,0.0,,2,0.4055,1.0,,makuri_zashi,,0.0,,,,,late,,,,,D,,,very_small_sample,2,0.7727,1.0,2,0,-0.1976,0.0,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4511,,0.0,,3,,0.0,0.0,0.0,5,0.0,,0,-0.1496,0.0,,0,-0.5254,0.0,,makuri_zashi,,0.0,,,,,late,,,,,D,,,very_small_sample,0,-0.1914,0.0,2,0,-0.1844,0.0,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4512,,0.0,,4,,0.0,0.0,0.0,5,0.0,,0,-0.1269,0.0,,0,-0.4867,0.0,,makuri_zashi,,0.0,,,,,late,,,,,D,,,very_small_sample,0,-0.1795,0.0,2,0,-0.1803,0.0,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4513,,0.0,,5,,0.0,0.0,0.0,5,0.0,,2,0.9242,1.0,,2,0.6299,1.0,,makuri_zashi,,0.0,,,,,late,,,,,D,,,very_small_sample,0,-0.1284,0.0,2,0,-0.1659,0.0,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4514,,0.0,,1,,0.0,0.0,0.0,5,0.0,,0,-0.4525,0.0,,2,0.2386,1.0,,makuri_zashi,,0.0,,,,,middle,,,,,D,,,very_small_sample,0,-0.1931,0.0,2,2,0.8842,1.0,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4515,,0.0,,2,,0.0,0.0,0.0,5,0.0,,0,-0.1697,0.0,,1,-0.0945,0.5,,makuri_zashi,,0.0,,,,,middle,,,,,D,,,very_small_sample,1,0.2727,0.5,2,0,-0.1976,0.0,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4516,,0.0,,3,,0.0,0.0,0.0,5,0.0,,0,-0.1496,0.0,,1,-0.0254,0.5,,makuri_zashi,,0.0,,,,,middle,,,,,D,,,very_small_sample,1,0.3086,0.5,2,0,-0.1844,0.0,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4517,,0.0,,4,,0.0,0.0,0.0,5,0.0,,0,-0.1269,0.0,,0,-0.4867,0.0,,makuri_zashi,,0.0,,,,,middle,,,,,D,,,very_small_sample,0,-0.1795,0.0,2,0,-0.1803,0.0,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4518,,0.0,,5,,0.0,0.0,0.0,5,0.0,,2,0.9242,1.0,,2,0.6299,1.0,,makuri_zashi,,0.0,,,,,middle,,,,,D,,,very_small_sample,0,-0.1284,0.0,2,0,-0.1659,0.0,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4519,,0.0,,6,,0.0,0.0,0.0,5,0.0,,0,-0.0438,0.0,,0,-0.3142,0.0,,makuri_zashi,,0.0,,,,,middle,,,,,D,,,very_small_sample,0,-0.0977,0.0,2,0,-0.1726,0.0,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4520,,0.0,,1,,0.0,0.0,0.0,5,0.0,,0,-0.4525,0.0,,1,-0.2614,0.5,,makuri_zashi,,0.0,,,,,late,,,,,D,,,very_small_sample,1,0.3069,0.5,2,0,-0.1158,0.0,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北,,,3_4m
surface_development,heiwajima_kimarite_db_v1.2.csv,4521,,0.0,,2,,0.0,0.0,0.0,5,0.0,,0,-0.1697,0.0,,1,-0.0945,0.5,,makuri_zashi,,0.0,,,,,late,,,,,D,,,very_small_sample,0,-0.2273,0.0,2,1,0.3024,0.5,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北,,,3_4m
surface_development,heiwajima_kimarite_db_v1.2.csv,4522,,0.0,,3,,0.0,0.0,0.0,5,0.0,,0,-0.1496,0.0,,1,-0.0254,0.5,,makuri_zashi,,0.0,,,,,late,,,,,D,,,very_small_sample,1,0.3086,0.5,2,0,-0.1844,0.0,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北,,,3_4m
surface_development,heiwajima_kimarite_db_v1.2.csv,4523,,0.0,,4,,0.0,0.0,0.0,5,0.0,,0,-0.1269,0.0,,0,-0.4867,0.0,,makuri_zashi,,0.0,,,,,late,,,,,D,,,very_small_sample,0,-0.1795,0.0,2,0,-0.1803,0.0,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北,,,3_4m
surface_development,heiwajima_kimarite_db_v1.2.csv,4524,,0.0,,5,,0.0,0.0,0.0,5,0.0,,2,0.9242,1.0,,2,0.6299,1.0,,makuri_zashi,,0.0,,,,,late,,,,,D,,,very_small_sample,0,-0.1284,0.0,2,0,-0.1659,0.0,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北,,,3_4m
surface_development,heiwajima_kimarite_db_v1.2.csv,4525,,0.0,,6,,0.0,0.0,0.0,5,0.0,,0,-0.0438,0.0,,1,0.1858,0.5,,makuri_zashi,,0.5,,,,,late,,,,,D,,,very_small_sample,0,-0.0977,0.0,2,1,0.3274,0.5,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北,,,3_4m
surface_development,heiwajima_kimarite_db_v1.2.csv,4526,,0.0,,1,,0.0,0.0,0.0,5,0.0,,0,-0.4525,0.0,,2,0.2386,1.0,,makuri_zashi,,0.0,,,,,middle,,,,,D,,,very_small_sample,1,0.3069,0.5,2,1,0.3842,0.5,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北,,,3_4m
surface_development,heiwajima_kimarite_db_v1.2.csv,4527,,0.0,,2,,0.0,0.0,0.0,5,0.0,,0,-0.1697,0.0,,1,-0.0945,0.5,,makuri_zashi,,0.0,,,,,middle,,,,,D,,,very_small_sample,0,-0.2273,0.0,2,1,0.3024,0.5,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北,,,3_4m
surface_development,heiwajima_kimarite_db_v1.2.csv,4528,,0.0,,3,,0.0,0.0,0.0,5,0.0,,0,-0.1496,0.0,,0,-0.5254,0.0,,makuri_zashi,,0.0,,,,,middle,,,,,D,,,very_small_sample,0,-0.1914,0.0,2,0,-0.1844,0.0,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北,,,3_4m
surface_development,heiwajima_kimarite_db_v1.2.csv,4529,,0.0,,4,,0.0,0.0,0.0,5,0.0,,0,-0.1269,0.0,,0,-0.4867,0.0,,makuri_zashi,,0.0,,,,,middle,,,,,D,,,very_small_sample,0,-0.1795,0.0,2,0,-0.1803,0.0,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北,,,3_4m
surface_development,heiwajima_kimarite_db_v1.2.csv,4530,,0.0,,5,,0.0,0.0,0.0,5,0.0,,2,0.9242,1.0,,2,0.6299,1.0,,makuri_zashi,,0.0,,,,,middle,,,,,D,,,very_small_sample,0,-0.1284,0.0,2,0,-0.1659,0.0,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北,,,3_4m
surface_development,heiwajima_kimarite_db_v1.2.csv,4531,,0.0,,6,,0.0,0.0,0.0,5,0.0,,0,-0.0438,0.0,,1,0.1858,0.5,,makuri_zashi,,0.0,,,,,middle,,,,,D,,,very_small_sample,1,0.4023,0.5,2,0,-0.1726,0.0,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,北,,,3_4m
surface_development,heiwajima_kimarite_db_v1.2.csv,4532,,0.0,,1,,0.0,0.0,0.0,5,0.0,,0,-0.4525,0.0,,2,0.2386,1.0,,makuri_zashi,,0.0,,,,,late,,,,,D,,,very_small_sample,0,-0.1931,0.0,2,2,0.8842,1.0,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4533,,0.0,,2,,0.0,0.0,0.0,5,0.0,,0,-0.1697,0.0,,0,-0.5945,0.0,,makuri_zashi,,0.0,,,,,late,,,,,D,,,very_small_sample,0,-0.2273,0.0,2,0,-0.1976,0.0,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4534,,0.0,,3,,0.0,0.0,0.0,5,0.0,,0,-0.1496,0.0,,1,-0.0254,0.5,,makuri_zashi,,0.0,,,,,late,,,,,D,,,very_small_sample,1,0.3086,0.5,2,0,-0.1844,0.0,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4535,,0.0,,4,,0.0,0.0,0.0,5,0.0,,0,-0.1269,0.0,,1,0.0133,0.5,,makuri_zashi,,0.0,,,,,late,,,,,D,,,very_small_sample,1,0.3205,0.5,2,0,-0.1803,0.0,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4536,,0.0,,5,,0.0,0.0,0.0,5,0.0,,2,0.9242,1.0,,2,0.6299,1.0,,makuri_zashi,,0.0,,,,,late,,,,,D,,,very_small_sample,0,-0.1284,0.0,2,0,-0.1659,0.0,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,0_2m
surface_development,heiwajima_kimarite_db_v1.2.csv,4537,,0.0,,6,,0.0,0.0,0.0,5,0.0,,0,-0.0438,0.0,,0,-0.3142,0.0,,makuri_zashi,,0.0,,,,,late,,,,,D,,,very_small_sample,0,-0.0977,0.0,2,0,-0.1726,0.0,falling_normal,,,,,,,,,,,,,,,,,,,,,,wave_risk,3_4cm,,,南,,,0_2m
